,drug_row,drug_col,DepMap_ID,synergy_loewe
10196,MK-4541,391210-10-9,ACH-000943,-26.8303503915858
10197,MK-4541,7-Ethyl-10-hydroxycamptothecin,ACH-000943,-80.7650934422369
10198,MK-4541,Sunitinib,ACH-000943,-12.413363982741501
10199,MK-4541,topotecan,ACH-000943,-29.4988373266972
10200,MK-4541,vinblastine,ACH-000943,-70.0826827520804
10201,MK-4541,vinorelbine,ACH-000943,-41.722779564890004
10202,Niraparib,Dasatinib,ACH-000943,8.617478789783359
10203,Niraparib,MK-2206,ACH-000943,23.2846291407553
10204,Niraparib,Deforolimus,ACH-000943,14.5708320794692
10205,Niraparib,391210-10-9,ACH-000943,4.31260040311793
10206,Niraparib,7-Ethyl-10-hydroxycamptothecin,ACH-000943,14.4258746975209
10207,Niraparib,topotecan,ACH-000943,10.212279556024079
10208,MK-5108,Veliparib,ACH-000943,18.491730920217986
10209,MK-5108,915019-65-7,ACH-000943,-18.0887035032761
10210,MK-5108,Dinaciclib,ACH-000943,-59.9010621922369
10211,MK-5108,MK-2206,ACH-000943,-5.6132147020544
10212,MK-5108,Niraparib,ACH-000943,27.705316214046498
10213,MK-5108,891494-63-6,ACH-000943,-10.95201987515959
10214,MK-5108,391210-10-9,ACH-000943,-21.400806708060102
10215,MK-5108,7-Ethyl-10-hydroxycamptothecin,ACH-000943,-82.8119684422369
10216,MK-5108,topotecan,ACH-000943,-20.6691871975837
10217,Deforolimus,915019-65-7,ACH-000943,12.731559068332
10218,Deforolimus,891494-63-6,ACH-000943,15.5038831106589
10219,Deforolimus,topotecan,ACH-000943,5.86374558843719
10220,MRK003,Veliparib,ACH-000943,-8.193627607309685
10221,MRK003,Carboplatinum,ACH-000943,-38.7914625666631
10222,MRK003,cyclophosphamide,ACH-000943,-22.734782268406597
10223,MRK003,dexamethasone,ACH-000943,-18.6262197684066
10224,MRK003,Dinaciclib,ACH-000943,-7.830293663714005
10225,MRK003,doxorubicin,ACH-000943,-4.45998153147671
10226,MRK003,geldanamycin,ACH-000943,-6.32863883777488
10227,MRK003,metformin,ACH-000943,-70.283046822904
10228,MRK003,methotrexate,ACH-000943,-12.1074582781966
10229,MRK003,Eloxatin (TN),ACH-000943,-19.3693669465848
10230,MRK003,Sunitinib,ACH-000943,-4.892151565789195
10231,MRK003,temozolomide,ACH-000943,-70.6763674168973
10232,Eloxatin (TN),Sorafenib,ACH-000943,-16.824548998333498
10233,paclitaxel,MK-2206,ACH-000943,5.85214324488041
10234,paclitaxel,Niraparib,ACH-000943,-4.561769953250639
10235,paclitaxel,MK-5108,ACH-000943,-19.082212141802
10236,paclitaxel,Deforolimus,ACH-000943,7.4168457196247495
10237,paclitaxel,Sunitinib,ACH-000943,-2.29908586228574
10238,paclitaxel,temozolomide,ACH-000943,-32.1378077701364
10239,391210-10-9,Veliparib,ACH-000943,-37.5002238115958
10240,391210-10-9,915019-65-7,ACH-000943,11.88797022821409
10241,391210-10-9,Bortezomib,ACH-000943,-4.09408890366558
10242,391210-10-9,geldanamycin,ACH-000943,7.90274928360869
10243,391210-10-9,Deforolimus,ACH-000943,14.6585351026724
10244,391210-10-9,Eloxatin (TN),ACH-000943,-5.33396066892394
10245,391210-10-9,Sorafenib,ACH-000943,21.61564683022775
10246,391210-10-9,topotecan,ACH-000943,5.83877456167461
10247,7-Ethyl-10-hydroxycamptothecin,Dinaciclib,ACH-000943,-4.99684254888898
10248,7-Ethyl-10-hydroxycamptothecin,891494-63-6,ACH-000943,-4.65903970446357
10249,Sorafenib,891494-63-6,ACH-000943,-9.030859326950619
10250,Sunitinib,Veliparib,ACH-000943,-26.6499286195516
10251,Sunitinib,915019-65-7,ACH-000943,9.553406929821605
10252,Sunitinib,Dasatinib,ACH-000943,18.8675783474845
10253,Sunitinib,MK-2206,ACH-000943,7.551934124094005
10254,Sunitinib,Niraparib,ACH-000943,-3.33072218934469
10255,Sunitinib,MK-5108,ACH-000943,-5.68643223245539
10256,Sunitinib,Deforolimus,ACH-000943,12.4600865701088
10257,Sunitinib,Eloxatin (TN),ACH-000943,-12.9760394630092
10258,Sunitinib,391210-10-9,ACH-000943,16.8121330652129
10259,Sunitinib,Sorafenib,ACH-000943,-7.73064054464365
10260,Sunitinib,temozolomide,ACH-000943,-54.629513238375296
10261,temozolomide,MK-1775,ACH-000943,-38.8566848306259
10262,temozolomide,915019-65-7,ACH-000943,-31.368042164553298
10263,temozolomide,Bortezomib,ACH-000943,-63.0546524535277
10264,temozolomide,Dasatinib,ACH-000943,-41.199413369244596
10265,temozolomide,Dinaciclib,ACH-000943,-62.29265594223695
10266,temozolomide,geldanamycin,ACH-000943,-67.5181695377574
10267,temozolomide,Lapatinib,ACH-000943,-68.21850120592231
10268,temozolomide,Niraparib,ACH-000943,-38.2304464398905
10269,temozolomide,MK-5108,ACH-000943,3.0117459070393
10270,temozolomide,891494-63-6,ACH-000943,-26.167625044570897
10271,temozolomide,Eloxatin (TN),ACH-000943,-42.050061674371804
10272,temozolomide,391210-10-9,ACH-000943,-50.6071402007536
10273,temozolomide,7-Ethyl-10-hydroxycamptothecin,ACH-000943,-87.2303434422369
10274,temozolomide,Sorafenib,ACH-000943,-37.221601912599496
10275,temozolomide,topotecan,ACH-000943,-48.260332442203705
10276,topotecan,915019-65-7,ACH-000943,6.7216969153831005
10277,vinblastine,Veliparib,ACH-000943,-9.05242134500372
10278,vinblastine,MK-1775,ACH-000943,-13.0615273671827
10279,vinblastine,Dasatinib,ACH-000943,-6.056749290477395
10280,vinblastine,Erlotinib,ACH-000943,6.2712627064622595
10281,vinblastine,L-778123 free base,ACH-000943,12.2898455188331
10282,vinblastine,Lapatinib,ACH-000943,-6.889246748979771
10283,vinblastine,MK-5108,ACH-000943,-61.808124692237
10284,vinblastine,Deforolimus,ACH-000943,4.25579679636387
10285,vinblastine,Sorafenib,ACH-000943,10.27508438841209
10286,vinblastine,temozolomide,ACH-000943,-85.92018719223695
10287,vinorelbine,Veliparib,ACH-000943,-15.546944415362098
10288,vinorelbine,MK-1775,ACH-000943,-4.8939337939579595
10289,vinorelbine,Bortezomib,ACH-000943,-3.2494631936657097
10290,vinorelbine,Erlotinib,ACH-000943,-12.110056511048295
10291,vinorelbine,MK-5108,ACH-000943,-43.5635760244676
10292,vinorelbine,Sunitinib,ACH-000943,-3.71755946361507
10293,vinorelbine,temozolomide,ACH-000943,-42.666663347631996
10294,Vorinostat,Veliparib,ACH-000943,-25.0973094632727
10295,Vorinostat,geldanamycin,ACH-000943,-2.80120625262709
10296,Vorinostat,Deforolimus,ACH-000943,12.765139621321001
10297,Vorinostat,Eloxatin (TN),ACH-000943,-9.53819366396808
10298,Vorinostat,Sunitinib,ACH-000943,-4.04357934475644
10299,Vorinostat,temozolomide,ACH-000943,-62.442988605041194
10300,5-Fluorouracil,Veliparib,ACH-000950,-5.100819531094064
10301,5-Fluorouracil,Dasatinib,ACH-000950,3.32890721796797
10302,5-Fluorouracil,Dinaciclib,ACH-000950,-6.5786322004034945
10303,5-Fluorouracil,Erlotinib,ACH-000950,4.27607661169717
10304,5-Fluorouracil,Lapatinib,ACH-000950,7.098301892437955
10305,5-Fluorouracil,Deforolimus,ACH-000950,4.22344146934846
10306,5-Fluorouracil,Sorafenib,ACH-000950,-12.347228337467701
10307,5-Fluorouracil,temozolomide,ACH-000950,-25.9706618338583
10308,Veliparib,915019-65-7,ACH-000950,-13.9250468874628
10309,Veliparib,Dinaciclib,ACH-000950,-27.1158019375412
10310,Veliparib,Deforolimus,ACH-000950,-18.9359277337984
10311,Veliparib,891494-63-6,ACH-000950,-20.5480854805473
10312,Veliparib,Eloxatin (TN),ACH-000950,-29.485719337198653
10313,Veliparib,7-Ethyl-10-hydroxycamptothecin,ACH-000950,-37.907920921731105
10314,Veliparib,topotecan,ACH-000950,-35.3175804092057
10315,MK-1775,Veliparib,ACH-000950,-39.0081313283616
10316,MK-1775,Bortezomib,ACH-000950,-3.74294424402391
10317,MK-1775,Dinaciclib,ACH-000950,-6.85926616686483
10318,MK-1775,Erlotinib,ACH-000950,5.87749090408686
10319,MK-1775,geldanamycin,ACH-000950,-6.183986505615531
10320,MK-1775,Lapatinib,ACH-000950,5.376424461492125
10321,MK-1775,MK-2206,ACH-000950,5.89751338332836
10322,MK-1775,MK-5108,ACH-000950,3.5172212346128697
10323,MK-1775,Deforolimus,ACH-000950,8.01465858696583
10324,MK-1775,391210-10-9,ACH-000950,2.8526122078475398
10325,MK-1775,Sorafenib,ACH-000950,-6.1485207938986495
10326,915019-65-7,891494-63-6,ACH-000950,5.34516960965124
10327,Bortezomib,Dinaciclib,ACH-000950,-5.320667356664335
10328,Bortezomib,891494-63-6,ACH-000950,-2.87369765698314
10329,Bortezomib,Eloxatin (TN),ACH-000950,-9.3228678299925
10330,Bortezomib,Sorafenib,ACH-000950,-9.12413456600661
10331,Bortezomib,topotecan,ACH-000950,-4.941104127753645
10332,Carboplatinum,915019-65-7,ACH-000950,5.20489315140596
10333,Carboplatinum,Dasatinib,ACH-000950,4.189799463536875
10334,Carboplatinum,Dinaciclib,ACH-000950,-4.77216415070834
10335,Carboplatinum,Erlotinib,ACH-000950,4.237890082161045
10336,Carboplatinum,Lapatinib,ACH-000950,6.9774574014076105
10337,Carboplatinum,MK-5108,ACH-000950,-5.864393985660884
10338,Carboplatinum,Deforolimus,ACH-000950,5.33578368615314
10339,Carboplatinum,Sorafenib,ACH-000950,-18.1398699779443
10340,Carboplatinum,temozolomide,ACH-000950,-14.713582616604599
10341,cyclophosphamide,MK-1775,ACH-000950,-38.5990757550014
10342,cyclophosphamide,915019-65-7,ACH-000950,-17.173390637462802
10343,cyclophosphamide,Bortezomib,ACH-000950,-53.4760102607328
10344,cyclophosphamide,Dasatinib,ACH-000950,-9.3486539364354
10345,cyclophosphamide,Dinaciclib,ACH-000950,-46.5883792640053
10346,cyclophosphamide,Erlotinib,ACH-000950,-21.306484989452898
10347,cyclophosphamide,geldanamycin,ACH-000950,-46.8561684293841
10348,cyclophosphamide,L-778123 free base,ACH-000950,-11.108812879496
10349,cyclophosphamide,Lapatinib,ACH-000950,-12.56777221820129
10350,cyclophosphamide,MK-2206,ACH-000950,-15.6386881602178
10351,cyclophosphamide,Niraparib,ACH-000950,-18.1604515969796
10352,cyclophosphamide,MK-5108,ACH-000950,-33.4440635182224
10353,cyclophosphamide,Deforolimus,ACH-000950,-21.798740233798398
10354,cyclophosphamide,891494-63-6,ACH-000950,-20.0391479805473
10355,cyclophosphamide,391210-10-9,ACH-000950,-22.1261648437822
10356,cyclophosphamide,Sorafenib,ACH-000950,-23.2249775099152
10357,cyclophosphamide,Sunitinib,ACH-000950,-17.0081656179349
10358,cyclophosphamide,Vorinostat,ACH-000950,-36.6779346312732
10359,Dasatinib,Veliparib,ACH-000950,-7.93952402852918
10360,Dasatinib,915019-65-7,ACH-000950,7.915209517864314
10361,Dasatinib,Dinaciclib,ACH-000950,-4.5703055406806605
10362,Dasatinib,Deforolimus,ACH-000950,7.41405676827945
10363,Dasatinib,7-Ethyl-10-hydroxycamptothecin,ACH-000950,4.847432481381899
10364,Dasatinib,topotecan,ACH-000950,3.7012336149724447
10365,dexamethasone,MK-1775,ACH-000950,-13.8052683393753
10366,dexamethasone,915019-65-7,ACH-000950,-10.4738281374628
10367,dexamethasone,Dasatinib,ACH-000950,4.0418773135646004
10368,dexamethasone,Dinaciclib,ACH-000950,-9.17544886997265
10369,dexamethasone,Erlotinib,ACH-000950,-11.7251099894529
10370,dexamethasone,geldanamycin,ACH-000950,-9.553788764079496
10371,dexamethasone,L-778123 free base,ACH-000950,-10.608687879495996
10372,dexamethasone,Deforolimus,ACH-000950,12.7162993793922
10373,dexamethasone,391210-10-9,ACH-000950,-16.6740398437822
10374,dexamethasone,Sorafenib,ACH-000950,-3.3306565665810552
10375,dexamethasone,Sunitinib,ACH-000950,-7.92338436793486
10376,dexamethasone,Vorinostat,ACH-000950,-3.7876641666193853
10377,doxorubicin,Veliparib,ACH-000950,-26.5445924351513
10378,doxorubicin,915019-65-7,ACH-000950,3.16409544449909
10379,doxorubicin,Dasatinib,ACH-000950,7.398142403545615
10380,doxorubicin,Erlotinib,ACH-000950,6.037314386844545
10381,doxorubicin,geldanamycin,ACH-000950,-6.5486993491333845
10382,doxorubicin,L-778123 free base,ACH-000950,-5.0740861375594
10383,doxorubicin,Niraparib,ACH-000950,-2.91224713489133
10384,doxorubicin,MK-5108,ACH-000950,-7.423028643562811
10385,doxorubicin,Sorafenib,ACH-000950,-10.0805906214815
10386,doxorubicin,temozolomide,ACH-000950,-30.8471756363777
10387,doxorubicin,Vorinostat,ACH-000950,3.22613732642613
10388,Erlotinib,Veliparib,ACH-000950,-18.7331614115663
10389,Erlotinib,915019-65-7,ACH-000950,7.9375245776009
10390,Erlotinib,Dasatinib,ACH-000950,7.6637383928155955
10391,Erlotinib,geldanamycin,ACH-000950,-3.6787250602564097
10392,Erlotinib,Deforolimus,ACH-000950,12.6923411183091
10393,Erlotinib,891494-63-6,ACH-000950,4.981298073239451
10394,Erlotinib,391210-10-9,ACH-000950,8.03546792972891
10395,Erlotinib,7-Ethyl-10-hydroxycamptothecin,ACH-000950,4.687911313172769
10396,Erlotinib,topotecan,ACH-000950,7.6062887596052
10397,etoposide,Veliparib,ACH-000950,-28.8230012960497
10398,etoposide,MK-1775,ACH-000950,3.88519982484452
10399,etoposide,Dasatinib,ACH-000950,9.96202204199551
10400,etoposide,Erlotinib,ACH-000950,8.940442696042116
10401,etoposide,Lapatinib,ACH-000950,12.4200078869521
10402,etoposide,MK-2206,ACH-000950,7.726305542896945
10403,etoposide,Deforolimus,ACH-000950,2.73853354926369
10404,etoposide,891494-63-6,ACH-000950,4.77519436120994
10405,etoposide,391210-10-9,ACH-000950,6.5086386553062106
10406,etoposide,Sorafenib,ACH-000950,-7.51093318555127
10407,etoposide,Sunitinib,ACH-000950,2.08189836655468
10408,etoposide,temozolomide,ACH-000950,-45.806616084240304
10409,geldanamycin,Eloxatin (TN),ACH-000950,-10.10609911675068
10410,geldanamycin,7-Ethyl-10-hydroxycamptothecin,ACH-000950,-4.725640981387885
10411,geldanamycin,Sorafenib,ACH-000950,-10.251729760688207
10412,gemcitabine,Veliparib,ACH-000950,-12.7401065026866
10413,gemcitabine,915019-65-7,ACH-000950,1.6252992930585
10414,gemcitabine,Bortezomib,ACH-000950,-6.47762943620258
10415,gemcitabine,Dasatinib,ACH-000950,8.18946984610194
10416,gemcitabine,Dinaciclib,ACH-000950,-4.465090492082551
10417,gemcitabine,Erlotinib,ACH-000950,5.4266499694792305
10418,gemcitabine,geldanamycin,ACH-000950,-7.43602435526572
10419,gemcitabine,Lapatinib,ACH-000950,-3.35513775268661
10420,gemcitabine,MK-2206,ACH-000950,2.60917091781916
10421,gemcitabine,Niraparib,ACH-000950,-7.1198638913941
10422,gemcitabine,391210-10-9,ACH-000950,3.36951652612053
10423,gemcitabine,Sorafenib,ACH-000950,-6.74974710029396
10424,gemcitabine,temozolomide,ACH-000950,-9.027325252686616
10425,L-778123 free base,Veliparib,ACH-000950,-6.91962520824184
10426,L-778123 free base,915019-65-7,ACH-000950,7.49601796789943
10427,L-778123 free base,Dasatinib,ACH-000950,15.7568453656173
10428,L-778123 free base,Erlotinib,ACH-000950,9.8004636500056
10429,L-778123 free base,Lapatinib,ACH-000950,9.645445200889409
10430,L-778123 free base,MK-2206,ACH-000950,9.356266630574375
10431,L-778123 free base,Niraparib,ACH-000950,3.096774397229815
10432,L-778123 free base,MK-5108,ACH-000950,1.828770385893855
10433,L-778123 free base,891494-63-6,ACH-000950,5.4602440711399005
10434,L-778123 free base,391210-10-9,ACH-000950,6.31267164415396
10435,L-778123 free base,Sunitinib,ACH-000950,5.372395979276471
10436,L-778123 free base,temozolomide,ACH-000950,-7.908983378833625
10437,L-778123 free base,topotecan,ACH-000950,3.7100432677576
10438,L-778123 free base,Vorinostat,ACH-000950,6.202731753238525
10439,Lapatinib,Veliparib,ACH-000950,-3.84271265187281
10440,Lapatinib,915019-65-7,ACH-000950,5.61464150459628
10441,Lapatinib,Dasatinib,ACH-000950,8.79293484881601
10442,Lapatinib,Dinaciclib,ACH-000950,-2.75366041757671
10443,Lapatinib,Niraparib,ACH-000950,10.5470899936467
10444,Lapatinib,MK-5108,ACH-000950,8.3808773186426
10445,Lapatinib,Deforolimus,ACH-000950,15.480918402762
10446,Lapatinib,891494-63-6,ACH-000950,5.2069132070834705
10447,Lapatinib,391210-10-9,ACH-000950,13.584400913620751
10448,Lapatinib,7-Ethyl-10-hydroxycamptothecin,ACH-000950,8.24486629205446
10449,Lapatinib,Sorafenib,ACH-000950,-4.59342186871599
10450,Lapatinib,topotecan,ACH-000950,5.96058358443911
10451,metformin,MK-1775,ACH-000950,-40.7820060355529
10452,metformin,915019-65-7,ACH-000950,-17.4257777458057
10453,metformin,Bortezomib,ACH-000950,-5.61145623848138
10454,metformin,Dasatinib,ACH-000950,-8.78866936578618
10455,metformin,Dinaciclib,ACH-000950,-32.5053443301988
10456,metformin,Erlotinib,ACH-000950,-35.1120916579592
10457,metformin,geldanamycin,ACH-000950,-16.8698846624856
10458,metformin,L-778123 free base,ACH-000950,-10.424582327094825
10459,metformin,Lapatinib,ACH-000950,-7.92120544597474
10460,metformin,MK-2206,ACH-000950,-18.8910391026706
10461,metformin,Niraparib,ACH-000950,-42.7019901048399
10462,metformin,MK-5108,ACH-000950,-25.005880497054598
10463,metformin,Deforolimus,ACH-000950,-4.4125853260955346
10464,metformin,891494-63-6,ACH-000950,-19.5482425779093
10465,metformin,391210-10-9,ACH-000950,-25.928419330557098
10466,metformin,Sorafenib,ACH-000950,-30.6803389557354
10467,metformin,Sunitinib,ACH-000950,-32.6324966451132
10468,metformin,Vorinostat,ACH-000950,-34.9703253356836
10469,methotrexate,MK-1775,ACH-000950,-14.7723882666308
10470,methotrexate,915019-65-7,ACH-000950,-14.1411374993037
10471,methotrexate,Bortezomib,ACH-000950,-56.9672597075394
10472,methotrexate,Dasatinib,ACH-000950,-8.50321100440449
10473,methotrexate,Dinaciclib,ACH-000950,-54.3931988264142
10474,methotrexate,Erlotinib,ACH-000950,-4.59324800442755
10475,methotrexate,L-778123 free base,ACH-000950,-8.06693855697098
10476,methotrexate,MK-2206,ACH-000950,-6.77318668410677
10477,methotrexate,Niraparib,ACH-000950,-5.3052596342315255
10478,methotrexate,MK-5108,ACH-000950,-18.719556739667198
10479,methotrexate,Deforolimus,ACH-000950,-23.363566123832
10480,methotrexate,391210-10-9,ACH-000950,-22.1815890627363
10481,methotrexate,Sorafenib,ACH-000950,-4.40723832343952
10482,mitomycin C,Veliparib,ACH-000950,-40.724698836093296
10483,mitomycin C,915019-65-7,ACH-000950,6.48618059390395
10484,mitomycin C,Dasatinib,ACH-000950,9.423346405014085
10485,mitomycin C,Erlotinib,ACH-000950,2.85815019973041
10486,mitomycin C,Lapatinib,ACH-000950,11.851653093165
10487,mitomycin C,MK-2206,ACH-000950,6.979618799793609
10488,mitomycin C,Niraparib,ACH-000950,5.52721235365678
10489,mitomycin C,Deforolimus,ACH-000950,8.80347900636038
10490,mitomycin C,391210-10-9,ACH-000950,8.19978611523432
10491,mitomycin C,Sorafenib,ACH-000950,-27.5034883144479
10492,mitomycin C,Sunitinib,ACH-000950,2.9835367583555
10493,mitomycin C,temozolomide,ACH-000950,-58.9510309422369
10494,mitomycin C,Vorinostat,ACH-000950,5.68713705286134
10495,MK-2206,Veliparib,ACH-000950,-13.594929054747599
10496,MK-2206,915019-65-7,ACH-000950,7.31338676180902
10497,MK-2206,Bortezomib,ACH-000950,-4.129803647523396
10498,MK-2206,Dasatinib,ACH-000950,11.5239397874712
10499,MK-2206,geldanamycin,ACH-000950,-4.63606597622314
10500,MK-2206,891494-63-6,ACH-000950,6.57409718155186
10501,MK-2206,391210-10-9,ACH-000950,9.64213153780077
10502,MK-2206,topotecan,ACH-000950,4.393497601415294
10503,MK-4541,cyclophosphamide,ACH-000950,-20.489862878403002
10504,MK-4541,Dinaciclib,ACH-000950,-6.59036507455334
10505,MK-4541,Erlotinib,ACH-000950,4.19244421982529
10506,MK-4541,gemcitabine,ACH-000950,-7.3288285037452
10507,MK-4541,metformin,ACH-000950,-25.7918206401083
10508,MK-4541,methotrexate,ACH-000950,-17.892454136202602
10509,MK-4541,mitomycin C,ACH-000950,6.783428597766205
10510,MK-4541,Eloxatin (TN),ACH-000950,-10.824645461161396
10511,MK-4541,7-Ethyl-10-hydroxycamptothecin,ACH-000950,-15.8494218010834
10512,MK-4541,Sorafenib,ACH-000950,-11.5250095197471
10513,MK-4541,Sunitinib,ACH-000950,2.76456920145098
10514,MK-4541,temozolomide,ACH-000950,-21.900728742507
10515,MK-4541,vinblastine,ACH-000950,-8.451747483034286
10516,Niraparib,Veliparib,ACH-000950,-15.325014123869899
10517,Niraparib,Dasatinib,ACH-000950,5.11061262395772
10518,Niraparib,Erlotinib,ACH-000950,5.235063403933385
10519,Niraparib,Eloxatin (TN),ACH-000950,-7.69209859135746
10520,Niraparib,Sorafenib,ACH-000950,-7.86923695750403
10521,MK-5108,Veliparib,ACH-000950,-24.9284978031199
10522,MK-5108,915019-65-7,ACH-000950,4.97632735271697
10523,MK-5108,Bortezomib,ACH-000950,-5.813088943654465
10524,MK-5108,Dasatinib,ACH-000950,8.70282852594193
10525,MK-5108,Erlotinib,ACH-000950,8.43745639828065
10526,MK-5108,MK-2206,ACH-000950,4.58656642797215
10527,MK-5108,Deforolimus,ACH-000950,6.062213156847815
10528,MK-5108,Eloxatin (TN),ACH-000950,-6.09275413906087
10529,MK-5108,391210-10-9,ACH-000950,4.40069050520831
10530,Deforolimus,915019-65-7,ACH-000950,12.9042395478134
10531,Deforolimus,891494-63-6,ACH-000950,4.05108588479189
10532,Deforolimus,Eloxatin (TN),ACH-000950,-6.93327100976734
10533,MRK003,MK-1775,ACH-000950,5.143683762245315
10534,MRK003,915019-65-7,ACH-000950,9.751344797027816
10535,MRK003,cyclophosphamide,ACH-000950,-12.882387688756651
10536,MRK003,Dasatinib,ACH-000950,12.508188444544
10537,MRK003,dexamethasone,ACH-000950,9.51079456553921
10538,MRK003,Erlotinib,ACH-000950,10.1660934866555
10539,MRK003,etoposide,ACH-000950,5.408109490495971
10540,MRK003,L-778123 free base,ACH-000950,11.1040987475391
10541,MRK003,metformin,ACH-000950,-27.4025757633855
10542,MRK003,mitomycin C,ACH-000950,9.534525312896879
10543,MRK003,MK-2206,ACH-000950,8.52617866333054
10544,MRK003,Niraparib,ACH-000950,10.444455351673096
10545,MRK003,Deforolimus,ACH-000950,13.512480438636
10546,MRK003,891494-63-6,ACH-000950,5.66921018677142
10547,MRK003,Eloxatin (TN),ACH-000950,-8.54870935117367
10548,MRK003,paclitaxel,ACH-000950,6.135570056041145
10549,MRK003,391210-10-9,ACH-000950,10.6637944548876
10550,MRK003,temozolomide,ACH-000950,-27.483820593657903
10551,MRK003,topotecan,ACH-000950,7.19542399201024
10552,MRK003,vinorelbine,ACH-000950,6.78319793689918
10553,Eloxatin (TN),Dinaciclib,ACH-000950,-8.78087542887075
10554,Eloxatin (TN),Sorafenib,ACH-000950,-18.553036196432103
10555,paclitaxel,Veliparib,ACH-000950,-16.94520013965535
10556,paclitaxel,MK-1775,ACH-000950,2.76220628112642
10557,paclitaxel,915019-65-7,ACH-000950,-2.346226734172125
10558,paclitaxel,Dasatinib,ACH-000950,7.11595553670175
10559,paclitaxel,Erlotinib,ACH-000950,5.88415096778858
10560,paclitaxel,Lapatinib,ACH-000950,6.06434750685094
10561,paclitaxel,MK-2206,ACH-000950,5.091884978613605
10562,paclitaxel,MK-5108,ACH-000950,3.148694437299595
10563,paclitaxel,Deforolimus,ACH-000950,3.05660825410863
10564,paclitaxel,Sunitinib,ACH-000950,2.0990391685381597
10565,paclitaxel,temozolomide,ACH-000950,-16.424205210839702
10566,391210-10-9,Veliparib,ACH-000950,-22.8023705871199
10567,391210-10-9,915019-65-7,ACH-000950,8.36491058006385
10568,391210-10-9,Dasatinib,ACH-000950,8.43337287299478
10569,391210-10-9,891494-63-6,ACH-000950,4.34389482360024
10570,391210-10-9,7-Ethyl-10-hydroxycamptothecin,ACH-000950,-6.99114891059046
10571,391210-10-9,Sorafenib,ACH-000950,6.2465253406534105
10572,7-Ethyl-10-hydroxycamptothecin,891494-63-6,ACH-000950,-5.0352339210888495
10573,7-Ethyl-10-hydroxycamptothecin,Sorafenib,ACH-000950,-9.275889403419555
10574,Sorafenib,Dinaciclib,ACH-000950,-12.5088625339655
10575,Sorafenib,891494-63-6,ACH-000950,-4.2922843967385305
10576,Sunitinib,Veliparib,ACH-000950,-13.4107352250383
10577,Sunitinib,915019-65-7,ACH-000950,8.622541209494141
10578,Sunitinib,Dasatinib,ACH-000950,10.6632591900074
10579,Sunitinib,Dinaciclib,ACH-000950,2.4508670889107
10580,Sunitinib,Erlotinib,ACH-000950,9.35898644423959
10581,Sunitinib,Lapatinib,ACH-000950,9.33974596712517
10582,Sunitinib,Niraparib,ACH-000950,5.659676777929921
10583,Sunitinib,MK-5108,ACH-000950,4.38830250759106
10584,Sunitinib,Deforolimus,ACH-000950,13.2212946443789
10585,Sunitinib,891494-63-6,ACH-000950,3.93245838682579
10586,Sunitinib,391210-10-9,ACH-000950,6.29578489118754
10587,Sunitinib,Sorafenib,ACH-000950,-3.1674873003296
10588,Sunitinib,temozolomide,ACH-000950,-26.4063196398126
10589,temozolomide,MK-1775,ACH-000950,-37.3602428769861
10590,temozolomide,915019-65-7,ACH-000950,-16.8289924211602
10591,temozolomide,Bortezomib,ACH-000950,-3.67105852122875
10592,temozolomide,Dasatinib,ACH-000950,-14.4321915907662
10593,temozolomide,Dinaciclib,ACH-000950,-31.8606840376443
10594,temozolomide,Erlotinib,ACH-000950,-36.3207952164026
10595,temozolomide,Lapatinib,ACH-000950,-9.494974209387387
10596,temozolomide,MK-2206,ACH-000950,-15.3659033773646
10597,temozolomide,Niraparib,ACH-000950,-24.19503599490515
10598,temozolomide,MK-5108,ACH-000950,-35.5637338502521
10599,temozolomide,Deforolimus,ACH-000950,-16.2141250733871
10600,temozolomide,891494-63-6,ACH-000950,-19.3784066577197
10601,temozolomide,Eloxatin (TN),ACH-000950,-42.2816950045793
10602,temozolomide,391210-10-9,ACH-000950,-22.860795614809
10603,temozolomide,7-Ethyl-10-hydroxycamptothecin,ACH-000950,-47.35092514082611
10604,temozolomide,Sorafenib,ACH-000950,-27.755642413949502
10605,temozolomide,topotecan,ACH-000950,-32.0417425620404
10606,topotecan,915019-65-7,ACH-000950,3.95092140036834
10607,vinblastine,Veliparib,ACH-000950,-34.353022649968494
10608,vinblastine,915019-65-7,ACH-000950,2.83931550126598
10609,vinblastine,Dasatinib,ACH-000950,3.0898023384231
10610,vinblastine,Dinaciclib,ACH-000950,-8.27247753555923
10611,vinblastine,Erlotinib,ACH-000950,6.3140551405536804
10612,vinblastine,geldanamycin,ACH-000950,-10.317043339465295
10613,vinblastine,temozolomide,ACH-000950,-37.2496358974646
10614,vinorelbine,Veliparib,ACH-000950,-32.4263594256618
10615,vinorelbine,915019-65-7,ACH-000950,3.539875632141645
10616,vinorelbine,Bortezomib,ACH-000950,-3.04579358218515
10617,vinorelbine,Dasatinib,ACH-000950,5.569109724516375
10618,vinorelbine,Erlotinib,ACH-000950,7.07791990686468
10619,vinorelbine,Lapatinib,ACH-000950,7.276805869352531
10620,vinorelbine,MK-2206,ACH-000950,6.316542877799455
10621,vinorelbine,Deforolimus,ACH-000950,3.71659259544228
10622,vinorelbine,Sunitinib,ACH-000950,3.49512564396663
10623,vinorelbine,temozolomide,ACH-000950,-33.1450429648687
10624,Vorinostat,Veliparib,ACH-000950,-23.1680192086144
